iter	Accuracy	Logloss
86317	0.8840446336	0.2771994334
86318	0.8840446336	0.2771984002
86319	0.8840446336	0.2771974004
86320	0.8840446336	0.2771964966
86321	0.8840446336	0.2771958279
86322	0.8840446336	0.2771950258
86323	0.8840446336	0.2771946551
86324	0.8840446336	0.277193579
86325	0.8840446336	0.2771927989
86326	0.8840446336	0.2771920995
86327	0.8840446336	0.2771913273
86328	0.8840446336	0.277189972
86329	0.8840446336	0.2771888993
86330	0.8840446336	0.2771883325
86331	0.8840446336	0.2771873269
86332	0.8840446336	0.2771861038
86333	0.8840446336	0.2771847682
86334	0.8840446336	0.2771842746
86335	0.8840446336	0.2771836588
86336	0.8840446336	0.2771827728
86337	0.8840446336	0.2771816121
86338	0.8840446336	0.2771809792
86339	0.8840446336	0.2771802485
86340	0.8840446336	0.2771796833
86341	0.8840446336	0.2771782975
86342	0.8840446336	0.2771774205
86343	0.8840446336	0.2771765217
86344	0.8840446336	0.2771760366
86345	0.8840446336	0.2771749596
86346	0.8840446336	0.2771742118
86347	0.8840446336	0.2771727905
86348	0.8840446336	0.2771721132
86349	0.8840446336	0.2771718318
86350	0.8840446336	0.2771709554
86351	0.8840446336	0.277170231
86352	0.8840446336	0.2771698343
86353	0.8840446336	0.2771686642
86354	0.8840446336	0.2771673361
86355	0.8840446336	0.2771667576
86356	0.8840446336	0.2771657017
86357	0.8840446336	0.2771652725
86358	0.8840446336	0.2771644897
86359	0.8840446336	0.2771639068
86360	0.8840446336	0.2771626913
86361	0.8840446336	0.2771617892
86362	0.8840446336	0.2771605349
86363	0.8840446336	0.2771601922
86364	0.8840446336	0.2771595254
86365	0.8840446336	0.2771592533
86366	0.8840446336	0.2771585355
86367	0.8840446336	0.2771575445
86368	0.8840446336	0.2771560018
86369	0.8840446336	0.2771552871
86370	0.8840446336	0.277154006
86371	0.8840446336	0.2771530773
86372	0.8840446336	0.2771522892
86373	0.8840446336	0.2771512982
86374	0.8840446336	0.277150425
86375	0.8840446336	0.2771496954
86376	0.8840446336	0.2771487943
86377	0.8840446336	0.2771475746
86378	0.8840446336	0.277146726
86379	0.8840446336	0.2771461571
86380	0.8840446336	0.277145396
86381	0.8840446336	0.2771448308
86382	0.8840446336	0.277143591
86383	0.8840446336	0.2771427897
86384	0.8840446336	0.2771422018
86385	0.8840446336	0.2771405693
86386	0.8840446336	0.2771396851
86387	0.8840446336	0.2771389827
86388	0.8840446336	0.2771386197
86389	0.8840446336	0.2771379204
86390	0.8840446336	0.2771369556
86391	0.8840446336	0.2771362503
86392	0.8840446336	0.2771352137
86393	0.8840446336	0.2771341183
86394	0.8840446336	0.2771334021
86395	0.8840446336	0.2771322213
86396	0.8840446336	0.277131173
86397	0.8840446336	0.2771305276
86398	0.8840446336	0.2771298594
86399	0.8840446336	0.2771288697
86400	0.8840446336	0.2771279418
86401	0.8840446336	0.2771273375
86402	0.8840446336	0.2771267747
86403	0.8840446336	0.2771258307
86404	0.8840446336	0.277125126
86405	0.8840446336	0.2771242125
86406	0.8840446336	0.2771237109
86407	0.8840446336	0.2771223779
86408	0.8840446336	0.2771213112
86409	0.8840446336	0.2771199608
86410	0.8840446336	0.2771188099
86411	0.8840446336	0.2771181424
86412	0.8840446336	0.277117433
86413	0.8840446336	0.2771165196
86414	0.8840446336	0.2771158618
86415	0.8840446336	0.277114453
86416	0.8840446336	0.2771134539
86417	0.8840446336	0.277112567
86418	0.8840446336	0.2771120562
86419	0.8840446336	0.2771113189
86420	0.8840446336	0.277110097
86421	0.8840446336	0.2771094257
86422	0.8840446336	0.2771078396
86423	0.8840446336	0.2771070175
86424	0.8840446336	0.2771055432
86425	0.8840446336	0.2771050044
86426	0.8840446336	0.2771044652
86427	0.8840446336	0.2771038511
86428	0.8840446336	0.2771027696
86429	0.8840446336	0.277101957
86430	0.8840446336	0.2771013915
86431	0.8840446336	0.2771000897
86432	0.8840446336	0.2770994623
86433	0.8840446336	0.2770984319
86434	0.8840446336	0.2770976709
86435	0.8840446336	0.2770968162
86436	0.8840446336	0.2770960897
86437	0.8840446336	0.2770953293
86438	0.8840446336	0.2770949078
86439	0.8840446336	0.2770934113
86440	0.8840446336	0.2770929154
86441	0.8840446336	0.2770921192
86442	0.8840446336	0.2770911449
86443	0.8840446336	0.2770902324
86444	0.8840446336	0.277089524
86445	0.8840446336	0.2770888983
86446	0.8840446336	0.277088411
86447	0.8840446336	0.2770874255
86448	0.8840446336	0.2770865189
86449	0.8840446336	0.2770856222
86450	0.8840446336	0.2770850677
86451	0.8840446336	0.2770839809
86452	0.8840446336	0.2770830824
86453	0.8840446336	0.2770820959
86454	0.8841596687	0.2770812777
86455	0.8841596687	0.2770804222
86456	0.8841596687	0.277080066
86457	0.8841596687	0.2770795652
86458	0.8841596687	0.2770783266
86459	0.8841596687	0.2770773536
86460	0.8841596687	0.2770764224
86461	0.8841596687	0.2770754702
86462	0.8841596687	0.2770749069
86463	0.8841596687	0.2770738261
86464	0.8841596687	0.2770729171
86465	0.8841596687	0.277071988
86466	0.8841596687	0.2770713443
86467	0.8841596687	0.2770704174
86468	0.8841596687	0.2770693972
86469	0.8841596687	0.2770686101
86470	0.8841596687	0.2770676328
86471	0.8841596687	0.2770671094
86472	0.8841596687	0.2770661606
86473	0.8841596687	0.2770650641
86474	0.8841596687	0.2770640933
86475	0.8841596687	0.2770626923
86476	0.8841596687	0.2770619683
86477	0.8841596687	0.2770610059
86478	0.8841596687	0.2770600758
86479	0.8841596687	0.2770590813
86480	0.8841596687	0.2770583096
86481	0.8841596687	0.2770571478
86482	0.8841596687	0.2770555734
86483	0.8841596687	0.2770548112
86484	0.8841596687	0.2770540694
86485	0.8841596687	0.2770528101
86486	0.8841596687	0.2770520594
86487	0.8841596687	0.277051111
86488	0.8841596687	0.2770498411
86489	0.8841596687	0.2770488059
86490	0.8841596687	0.2770477992
86491	0.8841596687	0.2770471802
86492	0.8841596687	0.2770462188
86493	0.8841596687	0.2770450781
86494	0.8841596687	0.2770445654
86495	0.8841596687	0.2770434512
86496	0.8841596687	0.277042384
86497	0.8841596687	0.2770413357
86498	0.8841596687	0.2770402616
86499	0.8841596687	0.2770394947
86500	0.8841596687	0.2770388078
86501	0.8841596687	0.2770381005
86502	0.8841596687	0.2770364846
86503	0.8841596687	0.2770352685
86504	0.8841596687	0.2770342401
86505	0.8841596687	0.277032894
86506	0.8841596687	0.2770319272
86507	0.8841596687	0.2770315688
86508	0.8841596687	0.2770301621
86509	0.8841596687	0.2770295087
86510	0.8841596687	0.2770286535
86511	0.8841596687	0.2770275136
86512	0.8841596687	0.2770272475
86513	0.8841596687	0.2770262428
86514	0.8841596687	0.2770253531
86515	0.8841596687	0.2770246851
86516	0.8841596687	0.2770237947
86517	0.8841596687	0.2770226066
86518	0.8841596687	0.277021881
86519	0.8841596687	0.2770211765
86520	0.8841596687	0.2770200162
86521	0.8841596687	0.2770193094
86522	0.8841596687	0.2770182883
86523	0.8841596687	0.2770173057
86524	0.8841596687	0.2770151316
86525	0.8841596687	0.2770139359
86526	0.8841596687	0.2770128396
86527	0.8841596687	0.2770115059
86528	0.8841596687	0.2770101422
86529	0.8841596687	0.2770095953
86530	0.8841596687	0.2770087647
86531	0.8841596687	0.2770083094
86532	0.8841596687	0.2770074883
86533	0.8841596687	0.2770067594
86534	0.8841596687	0.2770065095
86535	0.8841596687	0.277005891
86536	0.8841596687	0.2770053445
86537	0.8841596687	0.2770046834
86538	0.8841596687	0.277003831
86539	0.8841596687	0.2770029149
86540	0.8841596687	0.2770019045
86541	0.8841596687	0.2770006696
86542	0.8841596687	0.2769998992
86543	0.8841596687	0.2769989129
86544	0.8841596687	0.2769980957
86545	0.8841596687	0.2769975735
86546	0.8841596687	0.2769959267
86547	0.8841596687	0.2769950003
86548	0.8841596687	0.2769945264
86549	0.8841596687	0.2769938658
86550	0.8841596687	0.2769933198
86551	0.8841596687	0.2769915936
86552	0.8841596687	0.2769905118
86553	0.8841596687	0.2769894369
86554	0.8841596687	0.2769883828
86555	0.8841596687	0.2769875176
86556	0.8841596687	0.2769869544
86557	0.8841596687	0.2769861891
86558	0.8841596687	0.2769854615
86559	0.8841596687	0.2769842259
86560	0.8841596687	0.2769834769
86561	0.8841596687	0.2769828802
86562	0.8841596687	0.2769821329
86563	0.8841596687	0.276981468
86564	0.8841596687	0.2769809679
86565	0.8841596687	0.2769798649
86566	0.8841596687	0.2769788491
86567	0.8841596687	0.2769780123
86568	0.8841596687	0.2769770208
86569	0.8841596687	0.2769763311
86570	0.8841596687	0.2769756521
86571	0.8841596687	0.2769748909
86572	0.8841596687	0.2769740098
86573	0.8841596687	0.2769731813
86574	0.8841596687	0.2769719601
86575	0.8841596687	0.2769711655
86576	0.8841596687	0.2769702107
86577	0.8841596687	0.2769692991
86578	0.8841596687	0.2769685379
86579	0.8841596687	0.2769675026
86580	0.8841596687	0.2769666687
86581	0.8842747038	0.2769657603
86582	0.8841596687	0.2769647026
86583	0.8841596687	0.2769633106
86584	0.8841596687	0.2769625518
86585	0.8841596687	0.2769619222
86586	0.8841596687	0.2769606573
86587	0.8841596687	0.2769595582
86588	0.8841596687	0.2769585517
86589	0.8841596687	0.2769577181
86590	0.8841596687	0.2769569225
86591	0.8841596687	0.2769562185
86592	0.8841596687	0.2769558535
86593	0.8841596687	0.2769549279
86594	0.8841596687	0.2769542167
86595	0.8841596687	0.276953441
86596	0.8841596687	0.2769517482
86597	0.8841596687	0.2769508435
86598	0.8841596687	0.276949977
86599	0.8841596687	0.2769488189
86600	0.8841596687	0.2769479381
86601	0.8841596687	0.2769466548
86602	0.8841596687	0.2769459904
86603	0.8841596687	0.2769455985
86604	0.8841596687	0.2769449108
86605	0.8841596687	0.2769445343
86606	0.8841596687	0.2769438283
86607	0.8841596687	0.2769423487
86608	0.8841596687	0.2769410828
86609	0.8841596687	0.2769405462
86610	0.8841596687	0.2769395383
86611	0.8841596687	0.2769384239
86612	0.8841596687	0.2769374672
86613	0.8841596687	0.2769369016
86614	0.8842747038	0.2769363151
86615	0.8842747038	0.2769351502
86616	0.8842747038	0.2769338937
86617	0.8842747038	0.276932741
86618	0.8842747038	0.2769317986
86619	0.8842747038	0.2769302672
86620	0.8842747038	0.2769295382
86621	0.8842747038	0.2769290566
86622	0.8842747038	0.2769283462
86623	0.8842747038	0.2769274668
86624	0.8842747038	0.2769264284
86625	0.8842747038	0.2769253726
86626	0.8842747038	0.2769247226
86627	0.8842747038	0.2769240001
86628	0.8842747038	0.2769233442
86629	0.8842747038	0.2769228336
86630	0.8842747038	0.276922133
86631	0.8842747038	0.2769208036
86632	0.8842747038	0.2769199677
86633	0.8842747038	0.2769192439
86634	0.8842747038	0.2769182896
86635	0.8842747038	0.2769172841
86636	0.8842747038	0.2769168837
86637	0.8842747038	0.2769158051
86638	0.8842747038	0.276915163
86639	0.8841596687	0.2769140169
86640	0.8841596687	0.2769129128
86641	0.8841596687	0.2769124046
86642	0.8841596687	0.2769116392
86643	0.8841596687	0.2769111015
86644	0.8841596687	0.2769103511
86645	0.8841596687	0.2769098428
86646	0.8841596687	0.2769088578
86647	0.8841596687	0.2769083255
86648	0.8842747038	0.2769071903
86649	0.8842747038	0.2769065645
86650	0.8842747038	0.2769058613
86651	0.8842747038	0.2769055294
86652	0.8841596687	0.2769043595
86653	0.8841596687	0.2769035629
86654	0.8841596687	0.2769023524
86655	0.8841596687	0.276901389
86656	0.8841596687	0.2769008916
86657	0.8841596687	0.2769002714
86658	0.8841596687	0.276899489
86659	0.8841596687	0.2768980605
86660	0.8841596687	0.2768971711
86661	0.8841596687	0.2768962245
86662	0.8841596687	0.2768950732
86663	0.8842747038	0.2768939939
86664	0.8842747038	0.2768935019
86665	0.8842747038	0.2768929768
86666	0.8842747038	0.276891554
86667	0.8842747038	0.2768909107
86668	0.8842747038	0.276890128
86669	0.8842747038	0.2768889775
86670	0.8842747038	0.2768885086
86671	0.8842747038	0.2768878889
86672	0.8842747038	0.2768868695
86673	0.8842747038	0.2768864555
86674	0.8842747038	0.2768858762
86675	0.8842747038	0.2768852286
86676	0.8842747038	0.2768847743
86677	0.8842747038	0.2768840511
86678	0.8842747038	0.2768835419
86679	0.8842747038	0.2768822736
86680	0.8842747038	0.2768818004
86681	0.8842747038	0.2768809802
86682	0.8842747038	0.2768802942
86683	0.8842747038	0.2768792164
86684	0.8842747038	0.2768785185
86685	0.8842747038	0.2768778329
86686	0.8842747038	0.276876755
86687	0.8842747038	0.2768758272
86688	0.8842747038	0.2768748432
86689	0.8842747038	0.2768738031
86690	0.8842747038	0.2768723449
86691	0.8842747038	0.2768712542
86692	0.8842747038	0.2768706878
86693	0.8842747038	0.2768700534
86694	0.8842747038	0.2768689017
86695	0.8842747038	0.2768681324
86696	0.8842747038	0.2768673995
86697	0.8842747038	0.2768665236
86698	0.8842747038	0.276865448
86699	0.8842747038	0.2768646901
86700	0.8842747038	0.2768639675
86701	0.8842747038	0.2768628446
86702	0.8842747038	0.276862312
86703	0.8842747038	0.2768615749
86704	0.8842747038	0.2768606197
86705	0.8842747038	0.2768594466
86706	0.8842747038	0.2768584806
86707	0.8842747038	0.2768577973
86708	0.8842747038	0.2768566254
86709	0.8842747038	0.2768559658
86710	0.8842747038	0.2768555219
86711	0.8842747038	0.276854148
86712	0.8842747038	0.2768533986
86713	0.8842747038	0.2768525127
86714	0.8842747038	0.276851038
86715	0.8842747038	0.2768505241
86716	0.8842747038	0.2768491967
86717	0.8842747038	0.2768482717
86718	0.8842747038	0.2768473759
86719	0.8842747038	0.276846235
86720	0.8842747038	0.276844928
86721	0.8842747038	0.2768439995
86722	0.8842747038	0.2768432945
86723	0.8842747038	0.2768423401
86724	0.8842747038	0.2768407572
86725	0.8842747038	0.2768399548
86726	0.8842747038	0.2768393523
86727	0.8842747038	0.2768384111
86728	0.8842747038	0.2768378867
86729	0.8842747038	0.2768367104
86730	0.8842747038	0.2768361137
86731	0.8842747038	0.2768352492
86732	0.8842747038	0.276834549
86733	0.8842747038	0.2768338653
86734	0.8842747038	0.2768328331
86735	0.8842747038	0.2768315518
86736	0.8842747038	0.2768309923
86737	0.8842747038	0.2768299618
86738	0.8842747038	0.2768286001
86739	0.8842747038	0.2768273785
86740	0.8842747038	0.2768267952
86741	0.8842747038	0.2768258079
86742	0.8842747038	0.2768246364
86743	0.8842747038	0.2768233068
86744	0.8842747038	0.276822633
86745	0.8842747038	0.2768219551
86746	0.8842747038	0.2768209547
86747	0.8842747038	0.2768198215
86748	0.8842747038	0.2768190732
86749	0.8842747038	0.2768178804
86750	0.8842747038	0.2768170448
86751	0.8842747038	0.2768161583
86752	0.8842747038	0.2768154015
86753	0.8842747038	0.2768148568
86754	0.8842747038	0.2768132068
86755	0.8842747038	0.2768121471
86756	0.8842747038	0.2768111488
86757	0.8842747038	0.2768101585
86758	0.8842747038	0.2768089007
86759	0.8842747038	0.2768075041
86760	0.8842747038	0.2768067167
86761	0.8842747038	0.2768047554
86762	0.8842747038	0.276803318
86763	0.8842747038	0.2768020688
86764	0.8842747038	0.2768008852
86765	0.8842747038	0.276800275
86766	0.8842747038	0.2767996107
86767	0.8842747038	0.2767988515
86768	0.8842747038	0.2767978235
86769	0.8842747038	0.2767970779
86770	0.8842747038	0.2767962731
86771	0.8842747038	0.2767951447
86772	0.8842747038	0.2767937336
86773	0.8842747038	0.276792689
86774	0.8842747038	0.2767917947
86775	0.8842747038	0.2767912098
86776	0.8842747038	0.2767900743
86777	0.8842747038	0.2767891504
86778	0.8842747038	0.2767879493
86779	0.8843897389	0.2767868301
86780	0.8842747038	0.2767855029
86781	0.8842747038	0.2767846241
86782	0.8842747038	0.2767834696
86783	0.8842747038	0.276783003
86784	0.8842747038	0.2767818153
86785	0.8843897389	0.2767810063
86786	0.8843897389	0.2767801366
86787	0.8843897389	0.2767791275
86788	0.8843897389	0.2767780991
86789	0.8843897389	0.2767769666
86790	0.8843897389	0.2767755944
86791	0.8843897389	0.2767746605
86792	0.8843897389	0.2767734955
86793	0.8843897389	0.2767725823
86794	0.8843897389	0.2767717213
86795	0.8843897389	0.2767709628
86796	0.8843897389	0.2767700236
86797	0.8843897389	0.2767691567
86798	0.8843897389	0.2767686198
86799	0.8843897389	0.2767678991
86800	0.8843897389	0.2767670209
86801	0.8843897389	0.2767659626
86802	0.8843897389	0.2767654148
86803	0.8843897389	0.2767640826
86804	0.8843897389	0.2767631878
86805	0.8843897389	0.2767623892
86806	0.8843897389	0.2767621404
86807	0.8843897389	0.2767614534
86808	0.8843897389	0.2767608726
86809	0.8843897389	0.2767602699
86810	0.8843897389	0.2767595671
86811	0.8843897389	0.2767579865
86812	0.8843897389	0.2767572468
86813	0.8843897389	0.2767562299
86814	0.8843897389	0.2767548586
86815	0.8843897389	0.2767543062
86816	0.8843897389	0.2767534758
86817	0.8843897389	0.2767529787
86818	0.8843897389	0.2767520582
86819	0.8843897389	0.276751523
86820	0.8843897389	0.2767501937
86821	0.8843897389	0.2767491682
86822	0.8843897389	0.2767485288
86823	0.8843897389	0.2767474419
86824	0.8843897389	0.2767467978
86825	0.8843897389	0.2767457741
86826	0.8843897389	0.2767450192
86827	0.8843897389	0.2767442417
86828	0.8843897389	0.2767432336
86829	0.8843897389	0.2767422199
86830	0.8843897389	0.2767414514
86831	0.8843897389	0.2767401047
86832	0.8843897389	0.276739313
86833	0.8843897389	0.2767384082
86834	0.8843897389	0.2767374147
86835	0.8843897389	0.2767360227
86836	0.8843897389	0.2767354304
86837	0.8843897389	0.2767347559
86838	0.8843897389	0.2767335973
86839	0.8843897389	0.2767324434
86840	0.8843897389	0.2767311153
86841	0.8843897389	0.2767303567
86842	0.8843897389	0.2767295064
86843	0.8843897389	0.2767287383
86844	0.884504774	0.2767274112
86845	0.884504774	0.2767265096
86846	0.884504774	0.2767256057
86847	0.884504774	0.2767246648
86848	0.884504774	0.2767238751
86849	0.884504774	0.2767232097
86850	0.884504774	0.2767225932
86851	0.884504774	0.2767218891
86852	0.884504774	0.2767204553
86853	0.884504774	0.2767191362
86854	0.884504774	0.2767186434
86855	0.884504774	0.2767177543
86856	0.884504774	0.2767169387
86857	0.884504774	0.2767162812
86858	0.884504774	0.2767155727
86859	0.884504774	0.2767146804
86860	0.884504774	0.2767136487
86861	0.884504774	0.2767127096
86862	0.884504774	0.2767115726
86863	0.884504774	0.2767106805
86864	0.884504774	0.2767095368
86865	0.884504774	0.2767083666
86866	0.884504774	0.2767078615
86867	0.884504774	0.2767064791
86868	0.884504774	0.2767054811
86869	0.884504774	0.276704385
86870	0.884504774	0.2767031003
86871	0.884504774	0.276702654
86872	0.884504774	0.2767019738
86873	0.884504774	0.2767013
86874	0.884504774	0.2767001681
86875	0.884504774	0.2766993293
86876	0.884504774	0.2766989298
86877	0.884504774	0.2766979673
86878	0.884504774	0.2766969064
86879	0.884504774	0.2766962932
86880	0.884504774	0.2766951918
86881	0.884504774	0.2766945757
86882	0.884504774	0.2766936017
86883	0.884504774	0.276692661
86884	0.884504774	0.2766920375
86885	0.884504774	0.2766915011
86886	0.884504774	0.2766904405
86887	0.884504774	0.2766896663
86888	0.884504774	0.2766887927
86889	0.884504774	0.2766879044
86890	0.884504774	0.2766865797
86891	0.884504774	0.2766862992
86892	0.884504774	0.2766857534
86893	0.884504774	0.2766849017
86894	0.884504774	0.2766840331
86895	0.884504774	0.276683627
86896	0.884504774	0.2766827359
86897	0.884504774	0.2766819368
86898	0.884504774	0.276679979
86899	0.884504774	0.2766787011
86900	0.884504774	0.276677742
86901	0.884504774	0.2766767741
86902	0.884504774	0.2766760975
86903	0.884504774	0.2766754017
86904	0.884504774	0.2766747422
86905	0.884504774	0.2766736669
86906	0.884504774	0.2766731114
86907	0.884504774	0.2766724994
86908	0.884504774	0.2766716474
86909	0.884504774	0.2766707155
86910	0.884619809	0.2766700988
86911	0.884619809	0.2766685203
86912	0.884619809	0.2766670609
86913	0.884619809	0.276666074
86914	0.884619809	0.276664844
86915	0.884619809	0.2766635588
86916	0.884619809	0.2766624492
86917	0.884619809	0.2766620067
86918	0.884619809	0.2766609415
86919	0.884619809	0.2766603855
86920	0.884619809	0.2766592767
86921	0.884619809	0.2766575726
86922	0.884619809	0.2766554864
86923	0.884619809	0.2766545243
86924	0.8847348441	0.2766536442
86925	0.8847348441	0.2766525466
86926	0.8847348441	0.2766511769
86927	0.8847348441	0.2766505402
86928	0.8847348441	0.2766491972
86929	0.8847348441	0.2766480622
86930	0.8847348441	0.2766465952
86931	0.8848498792	0.2766457462
86932	0.8847348441	0.2766448559
86933	0.8847348441	0.276643841
86934	0.8847348441	0.2766424223
86935	0.8847348441	0.2766413024
86936	0.8847348441	0.2766406307
86937	0.8847348441	0.276639649
86938	0.8847348441	0.2766388029
86939	0.8847348441	0.2766379936
86940	0.8847348441	0.2766371972
86941	0.8847348441	0.2766362035
86942	0.8847348441	0.2766354477
86943	0.8847348441	0.2766341726
86944	0.8847348441	0.276633025
86945	0.8847348441	0.2766319955
86946	0.8847348441	0.2766310024
86947	0.8847348441	0.2766301504
86948	0.8847348441	0.2766287628
86949	0.8847348441	0.2766277217
86950	0.8847348441	0.2766270487
86951	0.8847348441	0.2766262213
86952	0.8847348441	0.276624945
86953	0.8847348441	0.2766243868
86954	0.884619809	0.2766235576
86955	0.884619809	0.2766227356
86956	0.884619809	0.2766216856
86957	0.884619809	0.2766204403
86958	0.884619809	0.2766193573
86959	0.884619809	0.2766186196
86960	0.884619809	0.2766179647
86961	0.884619809	0.2766169741
86962	0.884619809	0.2766158906
86963	0.884619809	0.2766148595
86964	0.884619809	0.2766138871
86965	0.884619809	0.2766131131
86966	0.884619809	0.2766122204
86967	0.884619809	0.2766115341
86968	0.884619809	0.2766102879
86969	0.884619809	0.2766091413
86970	0.884619809	0.2766085303
86971	0.884619809	0.2766075347
86972	0.884619809	0.2766060564
86973	0.884619809	0.276605283
86974	0.884619809	0.276604402
86975	0.884619809	0.2766030084
86976	0.884619809	0.2766020994
86977	0.884619809	0.2766008679
86978	0.884619809	0.2766001727
86979	0.884619809	0.2765995758
86980	0.884619809	0.2765992069
86981	0.884619809	0.2765980123
86982	0.884619809	0.2765972231
86983	0.884619809	0.2765963259
86984	0.884619809	0.2765953119
86985	0.884619809	0.2765936361
86986	0.884619809	0.2765925124
86987	0.884619809	0.2765914838
86988	0.884619809	0.2765908205
86989	0.884619809	0.2765901565
86990	0.884619809	0.2765895114
86991	0.884619809	0.2765883655
86992	0.884619809	0.2765871882
86993	0.884619809	0.2765861927
86994	0.884619809	0.2765855849
86995	0.884619809	0.2765842926
86996	0.8847348441	0.2765835518
86997	0.8847348441	0.2765828719
86998	0.8847348441	0.2765821683
86999	0.8847348441	0.2765814256
87000	0.8847348441	0.2765802569
87001	0.8847348441	0.2765796168
87002	0.8847348441	0.2765789447
87003	0.8847348441	0.2765784468
87004	0.8848498792	0.2765769323
87005	0.8848498792	0.2765763262
87006	0.8848498792	0.2765755871
87007	0.8848498792	0.2765744193
87008	0.8848498792	0.2765740404
87009	0.8847348441	0.2765729475
87010	0.8847348441	0.2765724752
87011	0.8847348441	0.2765712134
87012	0.8847348441	0.2765707356
87013	0.8847348441	0.2765696454
87014	0.8847348441	0.2765684095
87015	0.8847348441	0.2765670954
87016	0.8847348441	0.2765661734
87017	0.8847348441	0.2765655331
87018	0.8847348441	0.2765647454
87019	0.8847348441	0.2765640848
87020	0.8848498792	0.2765632855
87021	0.884619809	0.2765624659
87022	0.884619809	0.2765614825
87023	0.884619809	0.2765600033
87024	0.884619809	0.2765588894
87025	0.884619809	0.2765578478
87026	0.884619809	0.2765567088
87027	0.884619809	0.2765562268
87028	0.884619809	0.2765554599
87029	0.884619809	0.2765542141
87030	0.884619809	0.2765535518
87031	0.884619809	0.2765523623
87032	0.884619809	0.276551288
87033	0.884619809	0.2765503491
87034	0.884619809	0.2765494953
87035	0.884619809	0.2765483255
87036	0.884619809	0.276547601
87037	0.8847348441	0.2765467864
87038	0.8847348441	0.2765460855
87039	0.8847348441	0.2765449236
87040	0.8847348441	0.2765441817
87041	0.8847348441	0.2765426879
87042	0.8847348441	0.2765405479
87043	0.8847348441	0.2765392364
87044	0.8847348441	0.2765379183
87045	0.8848498792	0.2765367301
87046	0.8848498792	0.2765355335
87047	0.8848498792	0.2765342767
87048	0.8848498792	0.2765336245
87049	0.8848498792	0.2765323798
87050	0.8848498792	0.2765315459
87051	0.8848498792	0.2765305742
87052	0.8848498792	0.2765297394
87053	0.8848498792	0.2765287423
87054	0.8848498792	0.2765277418
87055	0.8848498792	0.2765266785
87056	0.8848498792	0.2765262943
87057	0.8848498792	0.2765260013
87058	0.8848498792	0.2765249005
87059	0.8848498792	0.2765237442
87060	0.8848498792	0.2765233047
87061	0.8848498792	0.2765222781
87062	0.8848498792	0.2765212937
87063	0.8848498792	0.2765205007
87064	0.8848498792	0.2765198565
87065	0.8848498792	0.2765185054
87066	0.8848498792	0.2765178078
87067	0.8848498792	0.2765171048
87068	0.8848498792	0.2765160145
87069	0.8848498792	0.276515457
87070	0.8848498792	0.276514455
87071	0.8848498792	0.2765137205
87072	0.8848498792	0.2765128072
87073	0.8848498792	0.2765119956
87074	0.8848498792	0.2765114483
87075	0.8848498792	0.2765106099
87076	0.8848498792	0.2765093553
87077	0.8848498792	0.276508632
87078	0.8848498792	0.2765079674
87079	0.8848498792	0.2765069807
87080	0.8848498792	0.2765059812
87081	0.8848498792	0.2765052844
87082	0.8848498792	0.2765044597
87083	0.8848498792	0.2765032669
87084	0.8848498792	0.2765027239
87085	0.8848498792	0.2765019366
87086	0.8848498792	0.2765014444
87087	0.8849649143	0.2765003614
87088	0.8849649143	0.2765001241
87089	0.8849649143	0.2764995491
87090	0.8849649143	0.2764983009
87091	0.8849649143	0.2764973579
87092	0.8849649143	0.276496484
87093	0.8849649143	0.2764960004
87094	0.8849649143	0.2764953234
87095	0.8849649143	0.2764948775
87096	0.8849649143	0.2764942945
87097	0.8849649143	0.2764930638
87098	0.8849649143	0.2764922979
87099	0.8849649143	0.2764913919
87100	0.8849649143	0.2764898103
87101	0.8849649143	0.2764890444
87102	0.8849649143	0.2764881427
87103	0.8849649143	0.2764874426
87104	0.8849649143	0.2764865026
87105	0.8849649143	0.2764859548
87106	0.8849649143	0.2764850789
87107	0.8849649143	0.2764840153
87108	0.8849649143	0.2764830829
87109	0.8849649143	0.2764820469
87110	0.8849649143	0.2764813839
87111	0.8849649143	0.2764804841
87112	0.8849649143	0.2764798208
87113	0.8849649143	0.2764792856
87114	0.8849649143	0.2764782905
87115	0.8849649143	0.2764770055
87116	0.8849649143	0.2764759531
87117	0.8849649143	0.2764750349
87118	0.8849649143	0.2764740355
87119	0.8849649143	0.2764731139
87120	0.8849649143	0.2764720893
87121	0.8849649143	0.2764709212
87122	0.8849649143	0.2764703074
87123	0.8849649143	0.276468316
87124	0.8849649143	0.2764670932
87125	0.8849649143	0.2764660053
87126	0.8849649143	0.2764653029
87127	0.8849649143	0.276464443
87128	0.8849649143	0.2764637163
87129	0.8849649143	0.2764625499
87130	0.8849649143	0.2764619844
87131	0.8849649143	0.2764606245
87132	0.8849649143	0.2764597729
87133	0.8849649143	0.276459109
87134	0.8849649143	0.2764586996
87135	0.8849649143	0.2764577752
87136	0.8849649143	0.2764570324
87137	0.8849649143	0.2764560171
87138	0.8849649143	0.2764554594
87139	0.8849649143	0.2764541009
87140	0.8849649143	0.2764536355
87141	0.8849649143	0.2764526115
87142	0.8849649143	0.2764516683
87143	0.8849649143	0.2764503375
87144	0.8849649143	0.2764492358
87145	0.8849649143	0.2764485077
87146	0.8849649143	0.276447621
87147	0.8849649143	0.2764467483
87148	0.8849649143	0.2764457215
87149	0.8849649143	0.2764445495
87150	0.8849649143	0.2764437912
87151	0.8849649143	0.2764427761
